33039	O2	15379	O=O
33039	reduced [2Fe-2S]-[ferredoxin]	33738	S1[Fe]S[Fe+]1
33039	spirilloxanthin	35328	COC(C)(C)C\C=C\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\CC(C)(C)OC
33039	2-oxospirilloxanthin	64792	COC(C)(C)C\C=C\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)C(C)(C)OC
33039	H2O	15377	[H]O[H]
33039	oxidized [2Fe-2S]-[ferredoxin]	33737	S1[Fe+]S[Fe+]1
23304	atropine	57858	C[NH+]1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c1ccccc1
23304	H2O	15377	[H]O[H]
23304	H+	15378	[H+]
23304	tropate	17000	OCC(C([O-])=O)c1ccccc1
23304	tropine	57554	C[NH+]1[C@H]2CC[C@@H]1C[C@H](O)C2
34255	sporulenol	67182	C[C@H](CC[C@H]1[C@](C)(O)CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]21C)C1=CCC(C)=CC1
34255	(R)-tetraprenyl-β-curcumene	64801	C[C@H](CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)C1=CCC(C)=CC1
34255	H2O	15377	[H]O[H]
19309	2-O-(α-D-mannosyl)-3-phosphoglycerate	57744	OC[C@H]1O[C@H](OC(COP([O-])([O-])=O)C([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
19309	H2O	15377	[H]O[H]
19309	(2R)-2-O-(α-D-mannosyl)-glycerate	57541	OC[C@H]1O[C@H](O[C@H](CO)C([O-])=O)[C@@H](O)[C@@H](O)[C@@H]1O
19309	phosphate	43474	OP([O-])([O-])=O
21392	2-phenylacetaldehyde	16424	[H]C(=O)Cc1ccccc1
21392	H2O	15377	[H]O[H]
21392	NAD+	57540	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
21392	2-phenylacetate	18401	[O-]C(=O)Cc1ccccc1
21392	H+	15378	[H+]
21392	NADH	57945	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
16165	L-tryptophan	57912	[NH3+][C@@H](Cc1c[nH]c2ccccc12)C([O-])=O
16165	O2	15379	O=O
16165	CO2	16526	O=C=O
16165	H2O	15377	[H]O[H]
16165	indole-3-acetamide	16031	NC(=O)Cc1c[nH]c2ccccc12
59244	3''-O-acetyl-ADP-D-ribose	142723	O1C(O)[C@H](O)[C@H](OC(C)=O)[C@H]1COP(OP(OC[C@@H]2[C@H]([C@H]([C@H](N3C4=NC=NC(=C4N=C3)N)O2)O)O)(=O)[O-])(=O)[O-]
59244	H2O	15377	[H]O[H]
59244	acetate	30089	CC([O-])=O
59244	ADP-D-ribose	57967	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2OC(O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
59244	H+	15378	[H+]
34631	5β-cholestane-3α,7α,12α-triol	16496	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCCC(C)C
34631	H+	15378	[H+]
34631	O2	15379	O=O
34631	reduced [adrenodoxin]	33738	S1[Fe]S[Fe+]1
34631	(25R)-3α,7α,12α-trihydroxy-5β-cholestan-26-oate	58734	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC[C@@H](C)C([O-])=O
34631	H2O	15377	[H]O[H]
34631	oxidized [adrenodoxin]	33737	S1[Fe+]S[Fe+]1
43836	cholesterol	16113	C1[C@@]2([C@]3(CC[C@]4([C@]([C@@]3(CC=C2C[C@H](C1)O)[H])(CC[C@@]4([C@H](C)CCCC(C)C)[H])[H])C)[H])C
43836	H+	15378	[H+]
43836	NADPH	57783	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
43836	O2	15379	O=O
43836	26-hydroxycholesterol	17703	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)CO
43836	H2O	15377	[H]O[H]
43836	NADP+	58349	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
10912	(R)-pantoate	15980	CC(C)(CO)[C@@H](O)C([O-])=O
10912	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
10912	β-alanine	57966	[NH3+]CCC([O-])=O
10912	(R)-pantothenate	29032	CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O
10912	AMP	456215	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
10912	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
10912	H+	15378	[H+]
12568	4-nitrophenol	57917	[O-]c1ccc(cc1)[N+]([O-])=O
12568	H+	15378	[H+]
12568	NADH	57945	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
12568	O2	15379	O=O
12568	4-nitrocatechol	57730	C1(=CC=C(C=C1O)[N+]([O-])=O)[O-]
12568	H2O	15377	[H]O[H]
12568	NAD+	57540	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
60156	D-galactose	4139	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O
60156	H2O	15377	[H]O[H]
60156	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
60156	H+	15378	[H+]
60156	phosphate	43474	OP([O-])([O-])=O
53780	β-muricholate	134119	C1[C@H](C[C@@]2([C@](C1)([C@@]3([C@@]([C@H]([C@H]2O)O)([C@@]4([H])[C@@](CC3)(C)[C@](CC4)([C@@H](CCC([O-])=O)C)[H])[H])[H])C)[H])O
53780	lithocholoyl-CoA	87438	[C@@H]1(N2C3=C(C(=NC=N3)N)N=C2)O[C@H](COP(OP(OCC(C)([C@H](C(NCCC(NCCSC(=O)CC[C@@](C)([C@]4(CC[C@@]5([C@@]4(CC[C@@]6([C@]7(CC[C@H](C[C@]7(CC[C@@]56[H])[H])O)C)[H])C)[H])[H])[H])=O)=O)O)C)(=O)[O-])(=O)[O-])[C@H]([C@H]1O)OP([O-])([O-])=O
53780	β-muricholoyl-CoA	137668	[C@@H]1(N2C3=C(C(=NC=N3)N)N=C2)O[C@H](COP(OP(OCC(C)([C@H](C(NCCC(NCCSC(=O)CC[C@@](C)([C@]4(CC[C@@]5([C@@]4(CC[C@@]6([C@]7(CC[C@H](C[C@]7([C@@H]([C@@H]([C@@]56[H])O)O)[H])O)C)[H])C)[H])[H])[H])=O)=O)O)C)(=O)[O-])(=O)[O-])[C@H]([C@H]1O)OP([O-])([O-])=O
53780	lithocholate	29744	[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@]([H])(CC[C@@]34[H])[C@H](C)CCC([O-])=O)[C@@]1(C)CC[C@@H](O)C2
12597	acetyl-CoA	57288	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12
12597	phosphinothricin	58882	CP([O-])(=O)CCC([NH3+])C([O-])=O
12597	CoA	57287	CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP([O-])([O-])=O)n1cnc2c(N)ncnc12)[C@@H](O)C(=O)NCCC(=O)NCCS
12597	H+	15378	[H+]
12597	N-acetylphosphinothricin	58879	CC(=O)NC(CCP(C)([O-])=O)C([O-])=O
48976	5-methyl-phenazine-1-carboxylate	62221	C[n+]1c2ccccc2nc2c(cccc12)C([O-])=O
48976	H+	15378	[H+]
48976	NADH	57945	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
48976	O2	15379	O=O
48976	CO2	16526	O=C=O
48976	H2O	15377	[H]O[H]
48976	NAD+	57540	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
48976	pyocyanin	62220	C[n+]1c2ccccc2nc2c(O)cccc12
37827	(S)-(2,4-dichlorophenoxy)propanoate	75287	C[C@H](Oc1ccc(Cl)cc1Cl)C([O-])=O
37827	2-oxoglutarate	16810	[O-]C(=O)CCC(=O)C([O-])=O
37827	O2	15379	O=O
37827	2,4-dichlorophenol	16738	Oc1ccc(Cl)cc1Cl
37827	CO2	16526	O=C=O
37827	pyruvate	15361	CC(=O)C([O-])=O
37827	succinate	30031	[O-]C(=O)CCC([O-])=O
48872	a gentamycin	90218	C1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@H]3O[C@@H]([C@H]([C@@H]([C@H]3*)*)*)C*)[NH3+])[NH3+])O)*)*
48872	GTP	37565	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
48872	a gentamycin 2''-phosphate	90219	C1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@H]3O[C@@H]([C@H]([C@@H]([C@H]3*)*)*)C*)[NH3+])[NH3+])OP([O-])(=O)[O-])*)*
48872	GDP	58189	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
48872	H+	15378	[H+]
59468	an S-substituted glutathione	90779	[O-]C([C@H](CCC(N[C@H](C(NCC([O-])=O)=O)CS*)=O)[NH3+])=O
59468	H2O	15377	[H]O[H]
59468	an S-substituted L-cysteinylglycine	143103	[C@@H](CS*)([NH3+])C(=O)NCC(=O)[O-]
59468	L-glutamate	29985	[NH3+][C@@H](CCC([O-])=O)C([O-])=O
22692	3-hydroxybenzoate	16193	Oc1cccc(c1)C([O-])=O
22692	H+	15378	[H+]
22692	NADH	57945	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
22692	O2	15379	O=O
22692	2,5-dihydroxybenzoate	58044	Oc1ccc(O)c(c1)C([O-])=O
22692	H2O	15377	[H]O[H]
22692	NAD+	57540	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
41944	[amino-group carrier protein]-C-terminal-N-(1,4-dicarboxybutan-1-yl)-L-glutamine	78503	[O-]C(=O)CCC[C@H](NC(=O)CC[C@H](N-*)C([O-])=O)C([O-])=O
41944	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
41944	[amino-group carrier protein]-C-terminal-N-(1-carboxy-5-phosphooxy-5-oxopentan-1-yl)-L-glutamine	78499	[O-]C(=O)[C@H](CCC(=O)N[C@@H](CCCC(=O)OP([O-])([O-])=O)C([O-])=O)N-*
41944	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
17261	an aryl sulfate	140317	C1(=C(C(=C(C(=C1*)*)*)*)*)OS([O-])(=O)=O
17261	H2O	15377	[H]O[H]
17261	a phenol	33853	C1(=C(C(=C(C(=C1*)*)*)*)*)O
17261	H+	15378	[H+]
17261	sulfate	16189	[O-]S([O-])(=O)=O
18385	acetone	15347	CC(C)=O
18385	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
18385	H2O	15377	[H]O[H]
18385	hydrogencarbonate	17544	OC([O-])=O
18385	acetoacetate	13705	CC(=O)CC([O-])=O
18385	AMP	456215	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H]1O
18385	H+	15378	[H+]
18385	phosphate	43474	OP([O-])([O-])=O
53884	CDP-α-D-glucose	137927	C=1N(C(N=C(C1)N)=O)[C@@H]2O[C@@H]([C@H]([C@H]2O)O)COP(OP(O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)(=O)[O-])(=O)[O-]
53884	D-glucose 6-phosphate	61548	OC1O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]1O
53884	α,α-trehalose 6-phosphate	58429	OC[C@H]1O[C@H](O[C@H]2O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
53884	CDP	58069	Nc1ccn([C@@H]2O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]2O)c(=O)n1
53884	H+	15378	[H+]
19093	H+	15378	[H+]
19093	siroheme	60052	C[C@]1(CC([O-])=O)[C@H](CCC([O-])=O)C2=CC3=[N+]4C(=Cc5c(CC([O-])=O)c(CCC([O-])=O)c6C=C7C(CCC([O-])=O)=C(CC([O-])=O)C8=[N+]7[Fe--]4(N2C1=C8)n56)[C@@H](CCC([O-])=O)[C@]3(C)CC([O-])=O
19093	12,18-didecarboxysiroheme	140497	C=12[N+]3=C(C=C4N5C(=CC6=[N+]7C(=CC=8N(C(C1)=C(C8CCC([O-])=O)C)[Fe-2]537)C(=C6C)CCC(=O)[O-])[C@H]([C@@]4(CC(=O)[O-])C)CCC([O-])=O)[C@H]([C@@]2(CC([O-])=O)C)CCC([O-])=O
19093	CO2	16526	O=C=O
12132	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
12132	Cd2+	48775	[Cd++]
12132	H2O	15377	[H]O[H]
12132	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
12132	H+	15378	[H+]
12132	phosphate	43474	OP([O-])([O-])=O
38575	1,2,3-tri-(9Z-octadecenoyl)-glycerol	53753	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC
38575	H2O	15377	[H]O[H]
38575	(9Z)-octadecenoate	30823	CCCCCCCC\C=C/CCCCCCCC([O-])=O
38575	di-(9Z)-octadecenoylglycerol	75945	O(C(CO*)COC(CCCCCCC/C=C\CCCCCCCC)=O)*
38575	H+	15378	[H+]
56524	A	13193	*
56524	dihydro-heme d1	140498	C=12[N+]3=C(C=C4N5C(=CC6=[N+]7C(=CC=8N(C(C1)=C(C8CCC([O-])=O)C)[Fe-2]537)C(=C6C)CCC(=O)[O-])C([C@@]4(CC(=O)[O-])C)=O)C([C@@]2(CC([O-])=O)C)=O
56524	AH2	17499	*([H])[H]
56524	heme d1	60549	Cc1c(CCC([O-])=O)c2C=c3c(\C=C\C([O-])=O)c(C)c4=CC5=[N+]6C(=CC7=[N+]8C(=Cc1n2[Fe--]68n34)C(=O)[C@]7(C)CC([O-])=O)C(=O)[C@]5(C)CC([O-])=O
54508	all-trans-heptaprenyl diphosphate	58206	CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP([O-])(=O)OP([O-])([O-])=O
54508	beta-heptaprene	138228	C(/C(=C/CC/C(/C)=C/CC/C(=C/CC/C(=C/CC/C(=C/CCC(C=C)=C)/C)/C)/C)/C)CC=C(C)C
54508	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
24686	H2O	15377	[H]O[H]
24686	N-formylmethanofuran	57727	[O-]C(=O)CC[C@H]([C@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCc1ccc(OCc2coc(CNC=O)c2)cc1)C([O-])=O)C([O-])=O)C([O-])=O)C([O-])=O
24686	formate	15740	[H]C([O-])=O
24686	methanofuran	58151	[NH3+]Cc1cc(COc2ccc(CCNC(=O)CC[C@H](NC(=O)CC[C@H](NC(=O)CC[C@@H]([C@@H](CCC([O-])=O)C([O-])=O)C([O-])=O)C([O-])=O)C([O-])=O)cc2)co1
56984	(2E,6E)-farnesyl diphosphate	175763	CC(C)=CCC\C(C)=C\CC\C(C)=C\COP([O-])(=O)OP([O-])([O-])=O
56984	H2O	15377	[H]O[H]
56984	(6E)-nerolidol	141283	CC(C)=CCC\C(C)=C\CCC(C)(O)C=C
56984	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
19225	glycyl-[formate C-acetyltransferase]	29947	N(*)CC(=O)*
19225	reduced [flavodoxin]	57618	Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O)c2cc1C
19225	S-adenosyl-L-methionine	59789	C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
19225	5'-deoxyadenosine	17319	C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
19225	glycin-2-yl radical-[formate C-acetyltransferase]	32722	C(*)(=O)[C](N*)[H]
19225	H+	15378	[H+]
19225	L-methionine	57844	CSCC[C@H]([NH3+])C([O-])=O
19225	semiquinone [flavodoxin]	140311	C=12NC(NC(C1[N]C=3C(N2C[C@@H]([C@@H]([C@@H](COP([O-])([O-])=O)O)O)O)=CC(=C(C3)C)C)=O)=O
17181	a long-chain fatty aldehyde	17176	[*]C=O
17181	FMNH2	57618	Cc1cc2Nc3c([nH]c(=O)[nH]c3=O)N(C[C@H](O)[C@H](O)[C@H](O)COP([O-])([O-])=O)c2cc1C
17181	O2	15379	O=O
17181	a long-chain fatty acid	57560	[O-]C([*])=O
17181	FMN	58210	C12=NC([N-]C(C1=NC=3C(N2C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)=CC(=C(C3)C)C)=O)=O
17181	H+	15378	[H+]
17181	H2O	15377	[H]O[H]
17181	hν	30212	*
18345	a cis-3-alkyl-4-alkyloxetan-2-one	138483	C1([C@@H]([C@@H](O1)*)*)=O
18345	a cis-alkene	139021	C(=C\*)\*
18345	CO2	16526	O=C=O
12881	ADP-α-D-glucose	57498	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O
12881	sn-glycerol 3-phosphate	57597	OC[C@@H](O)COP([O-])([O-])=O
12881	2-O-(α-D-glucopyranosyl)-sn-glycerol 3-phosphate	87089	OC[C@H](COP([O-])([O-])=O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
12881	ADP	456216	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
12881	H+	15378	[H+]
42832	(2E)-octenal	61748	[H]C(=O)\C=C\CCCCC
42832	H+	15378	[H+]
42832	pyruvate	15361	CC(=O)C([O-])=O
42832	(S)-3-acetyloctanal	82759	CCCCC[C@@H](CC=O)C(C)=O
42832	CO2	16526	O=C=O
56404	[(3R)-hydroxybutanoate]n	8298	-
56404	H2O	15377	[H]O[H]
56404	(3R)-hydroxybutanoate pentamer	140383	O(C(C[C@H](OC(C[C@H](OC(C[C@H](O)C)=O)C)=O)C)=O)[C@@H](CC(O[C@@H](CC([O-])=O)C)=O)C
56404	H+	15378	[H+]
26285	Co-precorrin-5B	60063	C[C@@]1(CCC([O-])=O)[C@@H](CC([O-])=O)C2=C3N4C(=CC5=[N+]6C(C[C@]7(C)N8C(=CC1=[N+]2[Co--]468)C(CCC([O-])=O)=C7CC([O-])=O)=C(CCC([O-])=O)[C@]5(C)CC([O-])=O)[C@@H](CCC([O-])=O)[C@]3(C)CC([O-])=O
26285	S-adenosyl-L-methionine	59789	C[S+](CC[C@H]([NH3+])C([O-])=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
26285	Co-precorrin-6A	60064	C[C@@]1(CCC([O-])=O)C(CC([O-])=O)=C2[N+]3=C1CC1=[N+]4[C@@](C)(CC5=C(CCC([O-])=O)[C@](C)(CC([O-])=O)C6=[N+]5[Co--]34N3C(=C6)[C@@H](CCC([O-])=O)[C@](C)(CC([O-])=O)[C@]23C)C(CC([O-])=O)=C1CCC([O-])=O
26285	S-adenosyl-L-homocysteine	57856	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CSCC[C@H]([NH3+])C([O-])=O)[C@@H](O)[C@H]1O
43704	ATP	30616	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OP([O-])([O-])=O)[C@@H](O)[C@H]1O
43704	H+	15378	[H+]
43704	tetradecanoate	30807	C(CCCCCCCC)CCCCC([O-])=O
43704	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
43704	tetradecanoyl-AMP	83626	CCCCCCCCCCCCCC(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12
53840	3α,7α-dihydroxy-12-oxo-5β-cholanate	11901	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC(=O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC([O-])=O
53840	NADP+	58349	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
53840	7,12-dioxo-lithocholate	137789	C1[C@@]2([C@]3(CC([C@]4([C@]([C@@]3(C(C[C@@]2(C[C@@H](C1)O)[H])=O)[H])(CC[C@@]4([C@@H](CCC([O-])=O)C)[H])[H])C)=O)[H])C
53840	H+	15378	[H+]
53840	NADPH	57783	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
25544	ent-copalyl diphosphate	58553	[C@@H]1(CC/C(/C)=C/COP(OP(=O)([O-])[O-])(=O)[O-])C(=C)CC[C@]2([C@@]1(C)CCCC2(C)C)[H]
25544	diphosphate	33019	OP([O-])(=O)OP([O-])([O-])=O
25544	ent-pimara-9(11),15-diene	50064	[H][C@@]12CC[C@]3([H])C(C)(C)CCC[C@@]3(C)C1=CC[C@@](C)(C2)C=C
33035	2-oxospirilloxanthin	64792	COC(C)(C)C\C=C\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)C(C)(C)OC
33035	H+	15378	[H+]
33035	O2	15379	O=O
33035	reduced [2Fe-2S]-[ferredoxin]	33738	S1[Fe]S[Fe+]1
33035	2,2'-dioxospirilloxanthin	64793	COC(C)(C)C(=O)\C=C\C(C)=C\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)C(C)(C)OC
33035	H2O	15377	[H]O[H]
33035	oxidized [2Fe-2S]-[ferredoxin]	33737	S1[Fe+]S[Fe+]1
56912	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutanolactone	141413	O1[C@H](C/C(/C1=O)=C/N(C=O)C)O
56912	H2O	15377	[H]O[H]
56912	NAD+	57540	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
56912	(E)-2-((N-methylformamido) methylene)succinate	141414	C(/C(/C([O-])=O)=C\N(C)C=O)C(=O)[O-]
56912	H+	15378	[H+]
56912	NADH	57945	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
11976	anhydrotetracycline	58032	[H][C@@]12Cc3c(C)c4cccc(O)c4c(O)c3C(=O)[C@]1(O)C(=O)C(C(N)=O)=C([O-])[C@H]2[NH+](C)C
11976	H+	15378	[H+]
11976	NADPH	57783	NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
11976	O2	15379	O=O
11976	5a,11a-dehydrotetracycline	57522	[H][C@@]12CC3=C(C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]1(O)C(=O)C(C(N)=O)=C([O-])[C@H]2[NH+](C)C
11976	H2O	15377	[H]O[H]
11976	NADP+	58349	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP([O-])(=O)OC[C@H]2O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O
31327	1D-myo-inositol 3-phosphate	58401	O[C@H]1[C@H](O)[C@H](O)[C@H](OP([O-])([O-])=O)[C@@H](O)[C@@H]1O
