['O 1 [C@@H] ( [n+] 2 c c ( c c c 2 ) C ( = O ) N ) [C@@H] ( [C@@H] ( [C@H] 1 C O P ( = O ) ( O P ( = O ) ( O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( n 2 c 3 c ( c ( n c n 3 ) N ) n c 2 ) O 1 ) O ) [O-] ) [O-] ) O ) O > c 1 2 c ( c c c c c 2 ) c ( c c 1 ) O C C 2', 'C', '1', 'O', '[H+] > *']
['C C 1 C C C C ( C ) ( [C@H] ( C C C C C ( C ) C ) C ) C C C 1 = C C ( C ) C C C C 1 ( C ) C > C ( C C 1 = C ( C ) C ( = O ) [C@H] ( C C C C 1 ) C ) / C ( C ) = C / C ( C ) = C / C O P ( = O ) ( O P ( [O-] ) ( O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( n c n c 2 3 ) N ) [C@@H] ( [C@@H] 1 O P ( [O-] ) ( = O ) [O-] ) O ) = O ) [O-]', '( = O ) [O-]', '= O', 'O', 'S']
['[NH3+] [C@@H] ( C C C ( = O ) [O-] ) C ( = O ) [O-] > O = C C C [C@H] ( [NH3+] ) C ( = O ) [O-]', '[NH3+]', '[O-]', '[NH3+]', '[NH3+]']
['O = C ( [O-] ) [C@H] 1 O [C@H] ( O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 2 O [C@@H] ( n 3 c c c ( = O ) [nH] c 3 = O ) [C@H] ( O ) [C@@H] 2 O ) [C@H] ( O ) [C@@H] ( O ) [C@@H] 1 O > C O c 1 c c 2 c ( c c 1 O ) C C [C@@H] 1 [C@@H] 2 C C [C@] 2 ( C ) C ( = O ) C C [C@H] 1 2', 'O', '= O', 'O', '']
['C C ( C ) ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) C ( = O ) N C C C ( = O ) N C C S > C C ( C C ( = O ) [O-] ) C ( = O ) C C ( = O ) S C C N C ( = O ) C C N C ( = O ) [C@H] ( O ) C ( C ) ( C ) C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-]', '= O', 'c 1 c c c c ( C ) c c 1 O', 'C', '( = O']
['Cl C ( C [C@H] ( N ) C ( O ) = O ) = O > C ( S ) C [C@H] ( N C ( = O ) Cl ) C ( Cl ) Cl ) C ( O ) = O', 'C = O', 'O', 'O', '[Cl-]']
['C ( C C C C C ) C C C C C [C@H] ( C C ( N [C@H] 1 [C@@H] ( O [C@@H] ( [C@@H] ( O P ( [O-] ) ( [O-] ) = O ) [C@@H] 1 O C ( C [C@@H] ( C C C C C C C C C C C ) O ) = O ) C O [C@] 1 ( O [C@H] ( [C@H] ( O ) [C@H] ( O [C@@] 2 ( C [C@H] ( [C@H] ( [C@@H] ( C O ) O ) O 2 ) O ) C ( = O ) [O-] ) C ( = O ) O [C@@] 2 ( C [C@@H] ( O ) [C@@H] ( O ) [C@@H] ( [C@@H] ( C 2 ) O ) O ) C ( = O ) [O-] ) C O ) C ( = O ) [O-] ) O C [C@@H] 1 O [C@@] 1 ( O [C@@H] ( [C@@H] ( O ) [C@H] ( O ) [C@H] ( O ) C 1 ) [C@H] ( O ) C O ) C ( [O-] ) = O ) C ( C [C@@H] ( C C C C C C C C C C C C ) O ) = O ) = O > C ( C C C C C C C C C C ) C C C C ( N [C@H] ( C ( O P ( [O-] ) ( O C [C@H] ( [NH3+] ) C ( = O ) * ) = O ) = O ) C O ) O', 'O', '[nH] 1', '*', '%17 1']
['O = C ( N ) C 1 C C = C N ( C = 1 ) [C@@H] 1 O [C@H] ( C O P ( O P ( [O-] ) ( O C [C@@H] 2 [C@@H] ( O ) [C@H] ( [C@H] ( n 3 c 4 c ( c ( N ) n c n 4 ) n c 3 ) O 2 ) O ) = O ) ( = O ) [O-] ) [C@H] ( [C@H] 1 O ) O > [H+] > c 1 c ( C ( [O-] ) = O ) c c c c 1', '[H+]', '[C@H] ( C ( [O-] ) = O ) C', '[C@@H] 1 O', 'N = O']
['N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > C C ( C ) ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) C ( = O ) N C C C ( = O ) N C C S > O = C [O-]', 'n 1 c n c n c 2 c 1 n c n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O P ( = O ) ( [O-] ) [O-] ) C O 1', 'C', '= O', 'Cl']
['C ( C P ( = O ) ( O ) O ) ( C ( O ) = O ) C O', 'P ( = O ) ( O ) O', '[H+]', '*', '']
['* C ( N [C@@H] ( * ) C ( * ) = O ) C ( C ( = O ) [O-] ) = O > O', '[O-]', '', 'c 1 c c c c n c (', '* ) [nH] 1']
['C ( C C C C C C C C C C C C C C C C ) C C C C C C C C C C C ( C C ( = O ) S C C N C ( = O ) C C N C ( = O ) [C@@H] ( C ( C O P ( [O-] ) ( = O ) O P ( [O-] ) ( = O ) O C [C@@H] 1 [C@H] ( [C@@H] ( O ) [C@H] ( n 2 c n c 3 c 2 n c n c 3 N ) O 1 ) O P ( [O-] ) ( = O ) [O-] ) [O-] ) O ) = O > O ( P ( [O-] ) ( = O ) O C C ( C ) ( [C@@H] ( O ) C ( N C C C ( N C C S ) = O ) = O ) C ) P ( [O-] ) ( = O ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c 2 n c n c 3 N ) [C@@H] ( [C@@H] 1 O P ( [O-] ) ( = O ) [O-] ) O > [H+]', '[C@H] 1 ( O ) [C@@H] ( O ) [C@H] ( O [C@@H] ( n 2 c 3 c ( n c 2 ) c ( n c n c 3 ) N ) O 1 ) C O P ( = O ) ( [O-] ) [O-]', '[C@H] 1', '', '= O']
['C C ( = O ) N [C@H] 1 [C@H] ( O ) O [C@H] ( C O ) [C@H] ( O ) [C@@H] 1 O > * C ( = O ) N [C@@H] ( C O [C@@H] 1 O [C@H] ( C O ) [C@@H] ( O [C@@H] 2 O [C@H] ( C O ) [C@H] ( O [C@H] 3 O [C@H] ( C O ) [C@H] ( O ) [C@H] ( O ) [C@H] 3 O ) [C@H] ( O ) [C@H] 2 O ) [C@H] ( O ) [C@H] 1 O ) [C@H] ( O ) / C = C / C C C C C C C C C C C C C', '*', '[H+]', '', '* > O']
['O = P ( [O-] ) ( [O-] ) O [C@@H] 1 C [C@H] ( O ) [C@@H] ( C O ) O 1 > O = c 1 [nH] c n c 2 n c [nH] c 1 2', '[H+]', 'C [C@H] ( = O ) C O', '[O-]', '%11']
['N c 1 n c 2 c ( n c n 2 [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) [nH] 1 > O', '[H+] > O = P ( [O-] ) ( [O-] ) O', '', '', '[nH] 1']
['O C 1 C ( O ) C ( O ) C ( O ) C ( C 1 O ) O P ( O ) ( = O ) O', 'C 1 C ( C ( O ) C ( O 1 ) C O ) O', '[H+] > [O-] P ( [O-] ) ( = O ) ( O ) O', '', '[C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( [C@H] ( [C@H] ( [C@H] ( O ) [C@H] ( O 1 ) O ) O ) O ) O ) O ) O']
['O = O > c 1 c ( O ) c ( C ) c c ( / C = C / C ( O ) = O ) c 1 > O', '', '[H+]', 'c 1 c c c c c c c 1 O', '[C@H] 1 O']
['C ( C C C C C C [C@H] ( C ) C C C / C = C ( / C C C = O ) C ) C > O = P ( O P ( O C [C@H] 1 O [C@H] ( [C@@H] ( [C@@H] 1 O ) O ) [n+] 1 c c ( C ( = O ) N ) c c c 1 ) ( [O-] ) = O ) ( [O-] ) O C [C@H] 1 O [C@H] ( [C@@H] ( [C@@H] 1 O ) O ) n 1 c 2 n c n c ( N ) c 2 n c 1 > O', '[C@@H] ( C O ) C ( = O ) [O-]', '> O', 'C', '( C']
['[C@@H] 1 ( [C@@H] ( [C@@H] ( C O P ( [O-] ) ( = O ) O P ( [O-] ) ( O P ( = O ) ( [O-] ) O C C ( C ) ( C ) [C@H] ( C ( N C C C ( N C C S C ( = O ) C C C C C C C C C C C C C C C C C C C C C C C C ) = O ) = O ) O ) = O ) O [C@@H] 1 c 1 c ( n c n 2 ) C ) O P ( = O ) ( [O-] ) [O-] ) O > [NH3+] [C@H] ( [C@@H] ( C C C C C C C C C C C C C C C C C C ) O ) [NH3+]', '[H+]', '( * ) = O', '[H+]', '2']
['[NH3+] C C ( = O ) N > O', 'C ( = O ) [O-] ) C O', '[H+]', '[NH4+]', '[H+]']
['O ( P ( [O-] ) ( = O ) [O-] ) P ( O C [C@H] 1 O [C@H] ( [C@H] ( O ) [C@@H] 1 O ) n 1 c n c 2 c ( N ) n c n c 2 1 ) ( = O ) [O-] > [C@H] ( C ( [O-] ) = O ) ( [NH3+] ) C C C ( = O ) [O-]', '[C@H] ( C ) [NH3+]', 'c 1 c [nH+] c n 1', 'N ) O P ( [O-] > [H+]', 'n 1 P ( [O-] ) ( O P ( [O-] ) ( [O-] ) ( = O ) O P ( [O-] ) ( [O-] ) ( = O ) O P ( [O-] ) ( [O-] ) O P ( [O-] ) ( [O-] ) ( = O ) [O-] ) O C [C@H] 1 O C [C@H] ( [C@H] ( [C@H] ( [C@H] ( [C@H] ( [C@H] ( O ) = O ) O ) O ) [C@H] ( C ) O ) C ) n 1 O ) n 1 c 2 c n c 2 ) c ( = O ) c ( = O ) c ( n c n c n c 2 ) c 1 ) c ( n c n c n c n c 2 ) N ) = O']
['[H+] > c 1 n ( C ) c ( = O ) c ( c c 1 ) N > O = O', '[H+] > O', 'c 1 c c n c ( c ( c c c 1 = O ) N ) O', 'c ( n ( c n 1 ) O ) O', 'c (']
['[H+] > Br C 1 = C C = C C 2 O 1 > [C@@H] ( [NH3+] ) ( C ( [O-] ) = O ) C C C ( = O ) N [C@H] ( C ( N ) = O ) C C S', 'C = O', '[H+]', '= O', '']
['O = P ( O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( N 2 C = C C C ( = C 2 ) C ( = O ) N ) O 1 ) O ) ( O P ( [O-] ) ( = O ) O C [C@@H] 1 [C@H] ( [C@H] ( [C@H] ( n 2 c n c 3 c 2 n c n c 3 N ) O 1 ) O ) O ) [O-] > C ( = O ) ( C C C C C C C / C = C \\ C = C \\ C C C C C ) [O-]', 'N', '*', 'c 1 c 2 c ( n c n 1 ) c n c n c 2 N > O', 'C C C ( [O-] ) = O']
['O = P ( [O-] ) ( [O-] ) O P ( = O ) ( [O-] ) O > N c 1 c 2 n c n ( [C@H] 3 [C@@H] ( [C@H] ( O ) [C@@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) O 3 ) O ) c 2 n c n 1', 'O', 'Cl', 'C ( = O ) C O P ( *', '= O ) ( [O-] ) O P ( [O-] ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( [O-] ) ( [O-] ) O P ( [O-] ) ( [O-] ) = O']
['O ( P ( O ) ( O C C N ) = O ) C C ( C O C ( * ) = O ) O C ( * ) = O > O', '[S-]', 'C C N', 'S', 'O']
['C ( [C@H] ( [NH3+] ) C ( = O ) [O-] ) C S > O', '[SH-]', 'O', '*', '*']
['O = c 1 c ( - c 2 c c c ( O ) c c 2 ) c o c 2 c c ( O [C@@H] 3 O [C@H] ( C O ) [C@@H] ( O ) [C@H] ( O ) [C@H] 3 O ) c c c 1 2 > O', 'c 1 c c c c c c c 1 2 > O', 'O', '[NH4+] > O', 'O']
['* [NH2+] [C@H] ( C ( [O-] ) = O ) *', '[NH2+] [C@@H] ( * ) C ( = O ) [O-]', '[NH2+] *', '[NH2+] *', 'N [C@H] ( C ( * ) = O ) *']
['N C ( = O ) C C [C@H] ( [NH3+] ) C ( = O ) [O-] > O = P ( [O-] ) ( [O-] ) O P ( = O ) ( [O-] ) O > [H+] > N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O', '[NH3+]', 'c 1 C ( = O ) [O-]', '[NH3+]', '[H+]']
['[NH3+] [C@@H] ( C C C [C@H] ( [NH3+] ) C ( = O ) [O-] ) C ( = O ) [O-]', '[O-]', '[O-]', '[O-]', '[O-]']
['O ( P ( = O ) ( [O-] ) O C C ( C ) ( [C@@H] ( O ) C ( = O ) N C C C ( N C C S C ( [C@@H] ( C ) [C@H] 1 C C [C@H] 2 [C@H] 3 [C@@H] ( [C@] 3 ( C ) [C@H] ( C [C@@H] 3 2 ) [C@] 1 ( C ) [C@H] ( C C 1 ) O ) C C ) = O ) C ) = O ) P ( [O-] ) ( = O ) [O-] > n 1 c 2 c ( N ) n c n c 2 n ( c 1 ) [C@@H] 1 O [C@@H] ( [C@H] ( [C@H] 1 O ) O P ( [O-] ) ( [O-] ) = O ) C O P ( [O-] ) ( = O ) O P ( [O-] ) ( = O ) O C [C@H] 1 O [C@@H] ( [n+] 2 c c c c ( C ( N ) = O ) c 2 ) [C@H] ( O ) [C@@H] 1 O', '[C@H] 1 O [C@@H] ( n 2 c n c n c 3 c ( N ) n c n c 2 3 ) [C@H] ( O ) [C@@H] ( [C@@H] 1 O ) O P ( [O-] ) ( [O-] ) = O', 'C ( = O ) [O-] > [H+]', 'C ( C C ( = O ) ( C C N C ( = O ) [C@H] ( [C@@H] ( C ) [C@H] ( [C@@H] ( C ) [C@H] ( O ) [C@H] ( O ) C ) [C@H] 1 O ) [C@H] 1 O ) C ) C', '( C ) [C@H] 1']
['C C ( C ) ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) C ( = O ) N C C C ( = O ) N C C S C ( = O ) C C ( = O ) [O-] > * c 1 c ( * ) c ( - c 2 [o+] c 3 c ( * ) c ( * ) c ( * ) c ( * ) c 3 c c 2 O [C@@H] 2 O [C@H] ( C O ) [C@@H] ( O ) [C@H] ( O ) [C@H] 2 O ) c ( * ) c 1 *', '> O', '4', '[C@H] ( * ) C ( * ) ( * ) = O', 'O']
['O ( C ) C 1 C = C C ( C ( = O ) C = C 1 ) C > c 1 [n+] ( [C@@H] 2 O [C@H] ( C O P ( [O-] ) ( O P ( [O-] ) ( = O ) O C [C@@H] 3 [C@@H] ( O ) [C@H] ( [C@@H] ( O 3 ) n 4 c n c 5 c ( N ) n c n c 4 5 ) O ) = O ) [C@H] ( [C@H] 2 O ) O ) c c ( C ( N ) = O ) c c 1', 'O > O', 'c 1 c c c c ( c c c 1 ) )', '', '[H+]']
['O = P ( [O-] ) ( O P ( [O-] ) ( O ) = O ) [O-] > C ( C C ) C C / C ( C ) = C / C C / C ( C ) = C / [C@H] 1 [C@H] ( O P ( = O ) ( O ) O P ( O ) ( O ) = O ) [C@@H] 1 C', 'C C / C = C ( \\ C ) C C C C = C ( C ) C', '3', '> [H+]', '*']
['O = C ( [O-] ) [C@H] ( O ) C O P ( = O ) ( [O-] ) [O-]', '[H+]', '[H+]', '*', '%11 c 1 c c c c c c c 1 O']
['[H+] > O = C ( [C@H] ( C [Se] C ) [NH3+] ) [O-] > C S C C [C@H] ( [NH3+] ) C ( [O-] ) = O', 'O', '', '', '']
['[C@@H] ( [C@@H] ( O ) [C@H] ( O ) [C@@H] ( C O P ( O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( N 2 C = C ( C C = C 2 ) C ( N ) = O ) [C@H] ( O ) [C@@H] 1 O ) ( [O-] ) = O ) O ) C O > c 1 2 c c ( c ( [n-] c ( n 2 ) = O ) = O ) c ( C ) c ( C ) c 1', '[H+] > n 1 c 2 c ( n c 3 c ( n c - ( n 2 C [C@H] ( O ) [C@H] ( O ) [C@H] ( O ) [C@H] ( O ) [C@@H] ( C O ) O ) O ) 5 ) c 2 c c 1 = O', '[H+]', '[C@H] ( C O P ( = O ) ( [O-] ) [O-] ) c 1 [nH] c ( = O ) c ( = O ) [nH] c 2 N', 'c c ( = O ) [nH] 1']
['[C@H] 1 ( O ) [C@H] ( n 2 c 3 n c n c ( N ) c 3 n c 2 ) O [C@@H] ( [C@H] ( [C@H] 1 O ) O ) C S C C [C@H] ( [NH3+] ) C ( [O-] ) = O > O = C ( N * ) [C@H] ( C ( = O ) N * ) C C C N C ( = N ) N', '*', '2', 'n c n c n c 2 c ( [nH] c n c 1 2 ) N', '[H+]']
['* C ( = O ) [C@H] ( C ) [NH3+] > C S C C [C@H] ( [NH3+] ) C ( = O ) [O-]', '[H+]', '*', '[Na+]', '[NH4+]']
['O = C ( C C C C C C C C ) S * > C ( O ) ( C C ( = O ) S * ) = O', 'O', 'O', 'C', '[Na+]']
['O = P ( [O-] ) ( [O-] ) O [C@H] 1 [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@H] 1 O P ( = O ) ( [O-] ) [O-] > O', '[C@H] 1 [C@H] ( O ) [C@@H] ( O ) [C@@H] ( O ) [C@@H] ( O ) [C@@H] 1 O', '', '2', 'C O P ( = O ) ( [O-] ) ( [O-] ) [O-]']
['C O c 1 c ( O ) c ( C ) c ( C / C = C ( \\ C ) C C / C = C ( \\ C ) C C / C = C ( \\ C ) C C / C = C ( \\ C ) C C / C = C ( \\ C ) C C C = C ( C ) C ) c ( O ) c 1 O C > O = C = O > O = O', '[O-]', '', '> O', 'P ( = O ) ( [O-] ) [O-]']
['O = C ( [O-] ) [C@H] ( O ) C O > N C ( = O ) c 1 c c c [n+] ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) c 1', '[H+]', '[H+]', '[H+]', 'c 1 c ( = O']
['[nH] 1 c ( N C 2 = N c ( n c 2 N 1 ) = O ) = O > O', 'O', 'c 1 c c c c c 2 [nH] c ( [nH] c ( n 1 N ) = O ) P ( [O-] ) ( = O ) O', 'C > [H+]', '> O']
['C c 1 c ( O ) c ( C ) c 2 c ( c 1 C ) O > N C ( = O ) c 1 c c c [n+] ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) c 1 > C / C ( = C \\ C O ) C C [C@H] ( C ) C C [C@H] ( C ) C C C C ( C ) C', '[H+]', 'N', 'O', '[S@@] ( C ) C']
['n 1 c 2 n ( [C@H] 3 [C@H] ( O ) [C@@H] ( [C@@H] ( C O P ( = O ) ( [O-] ) O P ( [O-] ) ( [O-] ) = O ) O 3 ) O ) c n c 2 c ( N ) n c 1 > * c 1 c c ( c c c 1 ) C [C@@H] ( C ( N * ) = O ) N C ( = O ) *', '[H+] > [O-] P ( O ) ( [O-] ) = O', 'c 1 P ( O ) ( O ) [O-]', '[O-]', '[O-]']
['O = C ( [O-] ) [C@@H] 1 C [C@@H] ( C [NH2+] 1 ) [NH3+]', 'C ( = O ) [O-]', 'C O', '[H+]', 'C']
['C C ( = O ) C ( = O ) [O-] > [NH3+] C C ( = O ) [O-] > O = C C ( = O ) [O-]', 'O', '', '', '[H+]']
['O = c 1 c c n ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) [nH] 1 > C C ( = O ) N [C@H] 1 [C@@H] ( O [C@H] 2 [C@H] ( O ) [C@@H] ( C O ) O [C@H] ( O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C / C = C ( / C ) C C / C = C ( / C ) C C / C = C ( / C ) C C / C = C ( / C ) C C / C = C ( / C ) C C / C = C ( / C ) C C / C = C ( / C ) C C / C = C ( / C ) C C / C = C ( / C ) C C C = C ( C ) C ) [C@@H] 2 N C ( C ) = O ) O [C@H] ( C O ) [C@H] ( O ) [C@@H] 1 O [C@@H] 1 O [C@H] ( C O ) [C@H] ( O ) [C@H] ( O ) [C@H] 1 O > [H+]', 'O', '= c 1 c c c n ( C ) [nH] c ( = O ) c 1', '[C@H] 1', 'C O']
['[H+] > C ( [O-] ) ( C C [C@H] ( [NH3+] ) C ( [O-] ) = O ) = O > O ( P ( [O-] ) ( O P ( = O ) ( [O-] ) O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( N 2 C = C ( C C = C 2 ) C ( N ) = O ) O 1 ) O ) = O ) C [C@H] 1 O [C@@H] ( n 2 c 3 c ( c ( n c n 3 ) N ) n c 2 ) [C@H] ( O P ( [O-] ) ( [O-] ) = O ) [C@@H] 1 O', 'O', 'c 1 [nH] c n 2 = O > O = P ( [O-] ) ( [O-] ) O', 'O', 'C ( = O ) [O-]']
['C ( C C ( C ) C C C ( C ) C C C ( C ) C C C ( C ) C C C ( C ) C C C C ( C ) C ) C 1 = C ( C 2 C ( C ) C ( C C = 2 ) C 1 ) C ( = O ) [O-] > C ( C ( = O ) [O-] ) C [C@@H] ( C ) S *', '> O = O', '[C@H] ( C S * ) ( = O ) [O-]', 'O', 'P ( [O-] ) ( = O ) ( [O-] ) [O-]']
['O = C ( O C [C@H] ( C O P ( O C C [N+] ( C ) ( C ) C ) ( = O ) [O-] ) O C ( * ) = O ) * > O', 'C C ( * ) = O', '*', '[Cu+2]', '']
['* N [C@@H] ( C O P ( = O ) ( [O-] ) O C C ( C ) ( C ) [C@@H] ( O ) C ( = O ) N C C C ( = O ) N C C S C ( = O ) C [C@H] ( O ) C C C C C C C C C C C ( C ) C ) C ( * ) = O > N C ( = O ) c 1 c c c [n+] ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) c 1', 'O', '', 'O', '*']
['n 1 c ( = O ) n ( c c c 1 N ) [C@H] 1 C [C@@H] ( [C@@H] ( C O P ( = O ) ( [O-] ) O P ( [O-] ) ( [O-] ) = O ) O 1 ) O > [H+] > [O-] P ( O ) ( [O-] ) = O', '[O-]', 'O', '', '']
['C C ( = O ) [C@] ( C ) ( O ) C ( = O ) [O-]', 'O', '', '', '[C-]']
['[O-] C ( C C [C@@] ( O ) C O ) = O > O = P ( O P ( O C [C@H] 1 O [C@H] ( [C@H] ( O P ( [O-] ) ( [O-] ) = O ) [C@@H] 1 O ) n 1 c 2 c ( n c 1 ) c ( n c n 2 ) N ) ( [O-] ) = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( [n+] 2 c c ( C ( N ) = O ) c c c 2 ) [C@H] ( O ) [C@@H] 1 O', '', '( O ) C', 'O', '( = O ) C']
['* N [C@@H] ( C C C C N C ( = O ) C C C [C@@H] 1 S C [C@@H] 2 N C ( = O ) N [C@H] 1 2 ) C ( * ) = O > N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O', 'C', 'C', 'O', 'O']
['C ( [C@@H] ( [NH3+] ) C C S C [C@H] ( [NH3+] ) C ( = O ) [O-] ) ( = O ) * > O', '[O-] C ( [C@@H] ( [NH3+] ) C C ) = O', '[O-]', '[S-2]', '[Na+]']
['[H+] > O = C ( [O-] ) C ( = O ) C [C@H] ( O ) [C@@H] ( O ) C ( = O ) [O-]', '[O-]', '[H+]', 'C O', '[H+]']
['N c 1 c c n ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) n 1 > [H+] > C c 1 c n ( [C@H] 2 C [C@H] ( O ) [C@@H] ( C O ) O 2 ) c ( = O ) [nH] c 1 = O', 'O', 'O', '( C ) C', '#']
['O = P ( [O-] ) ( O [C@H] 1 O [C@H] ( C O ) [C@H] ( [C@@H] ( [C@H] 1 O ) O ) O ) O P ( [O-] ) ( O C [C@H] 1 O [C@@H] ( n 2 c c c ( [nH] c 2 = O ) = O ) [C@H] ( O ) [C@@H] 1 O ) = O > [C@H] ( C ( = O ) [O-] ) ( N * ) C', 'C ( = O ) *', '*', '[H+]', '[O-]']
['P ( [O-] ) ( = O ) ( [O-] ) O [C@@H] 1 [C@@H] ( [C@@H] ( [C@@H] ( O P ( [O-] ) ( = O ) [O-] ) [C@@H] ( [C@H] 1 O ) O P ( [O-] ) ( = O ) [O-] ) O ) O > [H+] > [O-] P ( O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c 2 n c n c 3 N ) [C@@H] ( [C@@H] 1 O ) O ) ( O P ( [O-] ) ( [O-] ) = O ) = O', '[C@H] 1 O', 'n c 2 c ( n c 1 2 ) c ( n c n c 2 N ) [C@@H] ( [C@@H] ( [C@@H] ( O ) O ) [C@H] ( O ) C ) C 1', 'C O P ( = 3', '= 3']
['O = P ( [O-] ) ( [O-] ) O P ( = O ) ( [O-] ) O > C / C ( = C \\ C c 1 c c ( O ) c c c 1 O ) C C [C@H] ( C ) C C C [C@H] ( C ) C C C C ( C ) C > [H+]', 'O', '[C@H] ( C ( = O ) [O-] ) C O', '', '> O P ( [O-] ) ( [O-] ) ( = O ) [O-] ) O']
['O = P ( O C [C@@H] 1 [C@H] ( [C@H] ( [C@H] ( n 2 c 3 n c n c ( c 3 n c 2 ) N ) O 1 ) O ) O ) O P ( O C [C@@H] ( O ) [C@H] ( [C@H] ( C N 1 c 2 c ( N c 3 c ( [nH] c ( = O ) [nH] c 1 3 ) = O ) = O ) O ) O ) ( [O-] ) = O > [NH3+] [C@H] ( C ( [O-] ) = O ) C C c 1 c c ( O ) c c c 1 > [H+]', 'C ( C N ) C ( [O-] ) = O', '[O-]', '[O-]', 'O']
